baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
NKX2-3	8.99402912549735	6.96898053812839	3.21589978018114	2.1670390915403	0.0302318735115915	0.182202472022454
BCL6B	8.77168115275692	6.93116817509708	3.30208480889136	2.09902791001427	0.0358144404795991	0.194746511271811
GNGT2	8.74522474948177	6.92857263239635	3.2469011019438	2.13390319410975	0.0328507059726179	0.187810596699594
SLC6A7	8.67751226962811	6.91828128521286	3.25060905449639	2.12830308696864	0.0333119623337284	0.188936028791803
ATP6V0E2-AS1	8.21656184839741	6.83796793423827	3.31908892349991	2.06019425566573	0.039379973857577	0.206534414565422
PAX9	8.13093940231596	6.82240223245195	2.93830576028526	2.3218830132197	0.0202392357165088	0.148974738236051
ABCB4	7.87175563701192	6.77585281562061	3.38652768963903	2.00082604856624	0.045411139227119	0.224161359789251
CBFA2T3	7.86582221594089	6.77244891190784	3.42790027158055	1.97568434766195	0.0481905387751877	0.232118606305717
SLC22A17	7.82676343926857	6.76832636747448	3.37992764558498	2.00250628924426	0.0452303073763799	0.223432412831413
NAPSA	7.48658065786365	6.7005904482867	3.10069181907375	2.16099852525438	0.0306954533344084	0.183585298912976
ROPN1L	7.3813225383938	6.68503481542918	3.04750585225101	2.19360852432534	0.0282635650739226	0.177153396714503
TP53I13	7.33440394545838	6.67141910719187	3.09627540265038	2.15465946649358	0.0311884918802488	0.184119711097432
BACE1-AS	6.73643140865206	6.55079702901892	3.17489452494007	2.06331170297463	0.0390830228802843	0.2054946610748
POTEE	44.9519423187533	6.46684835563082	1.61720643209513	3.99877729106783	0.0000636705560295224	0.00309756105795611
TP53TG1	6.26907351567054	6.44876111340655	3.24496353944163	1.98731388967045	0.0468876234066604	NA
ANKRD9	6.2157474509843	6.43582044394705	3.27059263936533	1.96778417663043	0.0490928755766751	NA
CASKIN1	17.0194992114534	6.07014493014526	2.82597247296969	2.14798445073543	0.0317149907275762	0.185017842010743
HCAR1	12.5113346198199	5.62046797317453	2.6738191654679	2.10203743235978	0.0355499969209517	0.194113354338228
PPP2R4	1463.12790390569	5.58162023822081	0.654199729686226	8.53198187791659	0.0000000000000000143861595936677	0.0000000000000225657685267953
GPBAR1	18.2267566791437	5.5736214451147	2.74082044718253	2.03355949523953	0.0419960292280667	0.213958486429617
C19orf12	443.41405952146	5.56422571995093	0.954764560498827	5.82785112702952	0.00000000561456295568867	0.000000900736314176911
SPRED2	619.61235964128	5.41533843465499	0.951141385517165	5.6935157244898	0.0000000124449748868175	0.00000176535243762898
FBXO38	16.3088093584139	5.40656800951147	2.46747607568016	2.19113290005098	0.02844217653262	0.177351573371701
HNF1A	15.2483732633207	5.30770958058453	2.51617698380136	2.10943411960069	0.03490712699873	0.192468148595198
LINC00885	21.6435744834726	5.20961195585362	2.26296337367797	2.3021194317372	0.0213284378753594	0.152865315651251
SYT12	25.6854707425394	5.05565702094902	1.78530963199369	2.83180963702261	0.0046285395401996	0.0680198460673172
VILL	33.4575723233934	5.02910671080326	1.69919480983226	2.95969990121364	0.00307938848079857	0.0539202602319985
LOC100130093	29.4319978194139	5.00278561053916	1.62071967520187	3.08676798775584	0.00202345462079205	0.0423417305431578
SPATA2L	218.477060053511	4.93235587055004	1.02731898821349	4.80119215855963	0.00000157723828529942	0.000131202858843796
SEC14L2	17.5295959345757	4.90205808234897	2.06542224594922	2.37339270067564	0.0176255133194425	0.138013606910405
IRF2	15.1797766422888	4.87498296283644	2.1488707457364	2.26862549667492	0.0232911097592294	0.159649539733151
TIPARP-AS1	16.9090805774222	4.84930751986079	2.0657832842263	2.34744252065967	0.0189027894793446	0.14377503011433
UNC79	21.9379548828437	4.82842924233139	1.93255606490151	2.49846787372633	0.0124731447666873	0.116360580013624
GLB1L2	57.4346721634979	4.79920828681017	1.53277064600911	3.13106745572531	0.00174172149137417	0.0385917682370525
EIF3CL	28.4445595633433	4.79043434075552	2.17924464269415	2.1982086117845	0.0279342432724323	0.176433898444306
CSF1	58.8800535960929	4.7555374345243	1.54211627786273	3.0837735797168	0.00204393087261221	0.0425518122193734
FAM156B	580.849431147386	4.62816560679481	2.24262192662899	2.06372975838672	0.0390433461944478	0.205492076857077
INPP5J	31.4562244559711	4.60741096926187	1.79508485428621	2.56668143473024	0.0102676893968503	0.105866398096369
A1BG-AS1	26.3914455194524	4.50634775918899	2.12968524021084	2.11596891132272	0.0343474517415231	0.19142525213762
PACSIN1	75.9523255962926	4.37407884068535	1.19314328730395	3.6660130323233	0.000246361375633559	0.00965106365708673
LINC00085	18.5930076287611	4.35273525158035	2.01814200167401	2.15680326159896	0.0310209968903267	0.183844616725364
PRSS53	81.4216191180243	4.19475383625292	1.1796174930844	3.55602884905063	0.000376502752801149	0.0128449394854387
TTLL1	40.7165956286114	4.19124433770226	1.6502398247915	2.53977893075741	0.011092255678282	0.109029349030291
GAGE13	108.343833339522	4.06033429796167	1.34180097424505	3.0260332015679	0.00247785092739597	0.0486756838157261
PROM2	19.3935495788692	3.90585158053515	1.74799961337196	2.23446936180988	0.0254522062879007	0.167723194100611
GPER	35.6345006626434	3.73994593669188	1.52001140516324	2.46047228592356	0.0138754288007872	0.123259906736591
OLFML2B	47.9985820975899	3.6845400632099	1.67054823778132	2.20558735143344	0.0274129055034802	0.174252978568349
GJD3	45.209181056722	3.60023839747224	1.41863784777053	2.53781358162001	0.0111547384892954	0.109245098751268
CYFIP2	38.8546841438085	3.60005328265665	1.77502497470744	2.02817049560106	0.042542850039256	0.215853707503394
CAPS	36.599022275887	3.59217688437358	1.46908513684677	2.44517951633749	0.0144780058244302	0.126209680761473
C14orf79	42.2303577261829	3.58624346793884	1.47217476584598	2.43601748320826	0.0148499667667766	0.127180966390566
HCAR2	28.9501814587211	3.56153987832293	1.67844381869663	2.12192975341205	0.033843637456626	0.190564430957085
TTC3P1	30.2999373917123	3.55501695084167	1.56415501405556	2.27280347465318	0.0230380255683398	0.158559975770657
VAMP5	80.9526828268897	3.52680235706336	1.08448651379621	3.25204814647062	0.00114576611695259	0.0285932299852834
HOXB13	43.3445733028407	3.52054962821624	1.66689282939199	2.1120431776651	0.0346827460331866	0.192102213540166
LSS	821.775845995141	3.49998900296156	0.792775535610784	4.41485495672497	0.0000101077737880426	0.00062482733746634
DOC2A	102.167422620056	3.49684477317717	1.20994320048346	2.89009002387874	0.00385131518740729	0.0609968648352544
RIBC2	91.3061225826825	3.4396964923905	1.2624318535306	2.72465914320114	0.00643679010838859	0.081295392221785
ZNF213	49.4532570647119	3.43251630203366	1.45188536393894	2.3641785965259	0.018070099039971	0.139949801530258
PVRIG	58.8840625642578	3.40971378869775	1.03802621893455	3.28480507187722	0.00102052949579207	0.0268082952929706
SLC12A8	58.7551293343663	3.3663278644048	1.01776422814558	3.30757141124761	0.000941087146409738	0.0252631282570072
CCDC69	26.6207847814653	3.36619172880881	1.64807400643643	2.04250034626019	0.0411019251129094	0.212103173968622
PRRT3	45.0417254275123	3.36318529462613	1.43147345318778	2.34945697884692	0.018800816604423	0.143390575281613
TRIM29	141.768248301707	3.32910928414034	0.755029990361692	4.40924112503869	0.0000103733476476291	0.000638316131960958
CITED4	472.808500355599	3.28512271768529	0.620995506546798	5.29009096370606	0.000000122255541737265	0.0000137292973370949
SLCO2B1	69.7452704020341	3.27716791838533	1.64119270701973	1.99682091223546	0.0458446410041668	0.225557642268036
DLGAP3	33.3834926171086	3.2290919142736	1.31079767119585	2.46345563867815	0.0137604922457278	0.122478180489018
RNPS1	6372.12561655158	3.18521850323235	0.606266949477345	5.25382177929752	0.000000148975043961587	0.000016190223326019
SAMD10	31.736430449426	3.16620934197883	1.5384915828619	2.05799588197229	0.0395905287065286	0.207354047745503
KRT15	66.5072807415579	3.16048803977065	1.54930336325512	2.03994137928571	0.0413561647146898	0.2125462404168
PPP1R2P9	20.3845956400282	3.15176146402441	1.50610883603601	2.09265186460207	0.0363802431169928	0.196812587813968
SSH3	200.46018647414	3.14505718956506	0.904397348933859	3.47751703747537	0.000506080886678183	0.0159344533384935
LOC100287042	245.680480599507	3.14135909886495	1.11149656145223	2.82624275036945	0.00470975570617306	0.0685406780738533
LTB4R2	43.3564635346884	3.1137204125961	1.4670260972219	2.12247104430693	0.0337982017513177	0.190564430957085
SYT17	58.7759150083689	3.11226352579966	1.30073179386184	2.39270197014207	0.0167248202224584	0.13431685179848
AHRR	30.0118466341983	3.11165135143657	1.41552520936415	2.1982309681608	0.0279326508839193	0.176433898444306
SMIM1	144.411986354826	3.09887364101014	1.11827919454392	2.77110908986729	0.00558657067845905	0.0755794359193579
SH3D21	209.469266873443	3.09639459035897	0.788942684675714	3.92473959199166	0.0000868236080856013	0.00400696898137522
SH3RF2	71.6680981100418	3.08510291813127	1.1537859483707	2.67389538110413	0.00749758370926189	0.0879351071070611
UBE2J2	1558.27692142272	3.04391924515212	0.574232778430989	5.30084550984567	0.000000115267599265446	0.0000131639505737386
GM2A	2708.46819009944	3.00804878370764	0.711352951379923	4.22863049611653	0.000023511812755506	0.00134256435886949
CCDC57	65.5374006336314	2.9738434277068	1.30897653684555	2.27188444101018	0.0230934908901096	0.158779532262815
SEMA3F	173.962041156924	2.96956079964804	0.917839954644897	3.23537974634906	0.00121481044856531	0.0297650647361203
LRFN4	97.0121883624094	2.93579784430825	0.882247248125861	3.32763615930194	0.000875861758204999	0.0238707977089625
TTC7A	409.554336786401	2.93465974283377	0.66303114180785	4.42612655392324	0.00000959402514104354	0.000601344571166059
C1QTNF6	655.46656954586	2.91453936750265	0.901097710529522	3.23443210813392	0.00121884894972176	0.0297724205162685
IRF1	75.566479805815	2.91004880405704	0.914093172921462	3.18353630708832	0.00145487866369245	0.0337186733614712
GLTPD1	186.415147481643	2.90082460566483	0.750060803422821	3.86745260174539	0.000109978195851106	0.00489130748280363
RSG1	46.7392215873614	2.89843013133691	1.27953746000192	2.26521709753816	0.0234993604432901	0.16058690737007
ALPP	753.9844846775	2.8925867398768	0.723830809454648	3.99621942323254	0.0000643620820406738	0.00311994035100763
YPEL3	330.026532271268	2.89044413597978	0.745774785675085	3.87576007060001	0.000106292382154636	0.00477465380638627
KLHL23	116.859653017231	2.87352161123731	1.14348118436997	2.51295924280602	0.0119723165650543	0.113699040190748
GHR	153.840209562674	2.85952857838144	1.12319646396377	2.54588459822081	0.0109001216567021	0.108672808959016
CELA1	222.269214138942	2.81981391530948	0.872881177669582	3.23046708698407	0.00123588132744512	0.0301170646811039
NADK	1876.87468310015	2.80806422686287	0.792796789647475	3.54197224753079	0.000397147255796535	0.0133465247359454
TMPRSS13	924.314627399356	2.79472607108781	0.912334528935097	3.06326899010377	0.00218933167556594	0.0445671203322154
NEK8	74.211151128368	2.78598617850518	0.937503097789943	2.97170877096067	0.00296147452327995	0.0528613856328405
ZNF784	49.0577363763087	2.7634954055512	1.08231996846091	2.55330723453339	0.0106705325595149	0.107399972376972
SLC10A3	775.876065310673	2.74759313543457	0.983307855119537	2.79423490937185	0.00520226734449368	0.0727726246246316
SPTBN2	104.639342880993	2.74661073952675	1.07071389070679	2.56521444558237	0.0103112055459512	0.106233796588103
ZNF835	59.4312975940344	2.72593509766191	1.20586722578378	2.26055990193293	0.0237865231377233	0.161566121876995
BATF3	814.929192232089	2.7071285035086	0.791796093080383	3.41897178726515	0.000628582434904139	0.0186886662205271
RGMA	125.797304386939	2.68002065099463	1.10109974530425	2.43394902453101	0.0149350982405104	0.127569725536443
C11orf84	47.2389567048223	2.65196180788818	1.17595054164199	2.25516440868781	0.0241230110281857	0.162785025846685
CCDC135	46.5150096936464	2.64208205350278	1.20283802493036	2.19654018142281	0.0280533024347884	0.176480268100411
AKT2	793.196404496258	2.62622203501071	0.775403576374285	3.38690988154927	0.00070684602182292	0.0205290021338053
FSTL3	78.8198889084383	2.6249643796015	1.23629402793272	2.12325249519393	0.0337326991410544	0.190440659247947
GPR37L1	46.035731332602	2.6217449077676	1.2308880026704	2.1299621915883	0.033174734919862	0.188793381663877
CHRNA10	94.7544526236235	2.60827284967749	1.18753067088967	2.19638356601217	0.0280645009304824	0.176480268100411
ATHL1	75.8962486087924	2.60315294806059	1.25833489678948	2.06872824929379	0.0385715947576436	0.20413714714811
PNMT	63.310716304079	2.6031517142664	1.0683621752937	2.43658168967913	0.0148268200917472	0.127164625396083
TNRC18	93.3580403839865	2.59074525170663	1.03327914009037	2.50730431999241	0.0121655920722503	0.114410817830885
RASGRF1	134.104573433555	2.57352810760044	0.768952213866042	3.34679848915653	0.000817506139730862	0.022951484872944
LAMB2	319.002771264753	2.5705533177035	0.686272196629428	3.74567603106838	0.000179908641915797	0.00741421669252992
RFX2	87.9994986679564	2.56495850011835	1.03829709851621	2.4703512162211	0.013498045546179	0.121266441186872
APITD1-CORT	62.6292384770843	2.56470105313253	0.985352674439264	2.60282548539489	0.0092459004358755	0.0998379441296941
ZDHHC14	206.850729388481	2.5456819348759	0.806088344293468	3.15806816076367	0.00158818419269429	0.0359100170817923
PCDH1	1427.16190600383	2.52965845176122	0.705075458269454	3.58778400537446	0.000333500381790941	0.0117959347638182
RASGRP2	1499.05410673276	2.50850262380335	0.563483547277855	4.45177616262575	0.00000851629153273827	0.000546502593786576
POMC	351.726124971851	2.49055342622911	0.875635368820449	2.84428143827046	0.00445117119701029	0.0661344906845763
PIGQ	236.992081295905	2.48550308563346	0.926652825134497	2.68223763875398	0.00731314898759949	0.0870526624687448
TCF7L1	2264.53729691132	2.47311397408885	0.70663406454542	3.49985105187337	0.00046551819475029	0.0150195162358689
TMEM187	215.096455346509	2.46291748467152	0.890525094180852	2.7656912767147	0.00568022818171328	0.0761659253500181
TMEM104	439.163979794801	2.46164381369433	0.677903817112249	3.63125822801898	0.000282042803432793	0.0104994718758572
CCDC42B	87.4728332260365	2.45561215270383	1.03518959992737	2.37213758028107	0.0176855039578932	0.138242373165063
C1orf159	649.378328409692	2.45192080133416	0.643633281649885	3.80949971239667	0.000139248268614627	0.0060532569930668
CLDN3	2208.42993506906	2.43961420431967	0.817381188597828	2.98467133615431	0.00283883165437907	0.0519817079726267
GFOD2	481.336876063409	2.43944469684707	0.915797301188125	2.6637386828747	0.00772775677354559	0.089335284294972
KDM8	109.983753467834	2.43836823531996	0.875296140172941	2.78576372430728	0.00534017806583124	0.0738852562783797
THTPA	68.0351733312202	2.43224166079735	0.979510558701873	2.48311938977029	0.0130237429275682	0.118899292811531
DAB2IP	269.868257734759	2.42982882021779	0.76077984053016	3.19386593961866	0.00140381291628802	0.0330066810793108
RNF207	112.63730475232	2.40741334518975	0.977536091163578	2.46273602269167	0.0137881389337538	0.122565277223791
RPL21	538.848318551012	2.40478850511482	0.712925848753861	3.37312570349105	0.00074320014877042	0.0213547232512371
TAX1BP3	8102.8966301801	2.40243299094235	0.687829275600063	3.49277513500202	0.000478028863078812	0.0153014654604515
STOML1	366.655008420904	2.37819401424433	0.795076088485048	2.9911527320307	0.0027792644869119	0.0515965540394103
BCL7C	124.999107660109	2.3739349451008	0.977731583158277	2.42800272180274	0.0151822293362472	0.128595677269181
CDK10	653.139416573506	2.3734156160395	0.710926020337069	3.33848466386727	0.000842366801285859	0.0234539979630749
ZNF620	113.322442756027	2.35039148843277	0.943108388051185	2.49217536203824	0.0126963335257154	0.117430192582389
MZT2A	1504.12980260818	2.34217784437263	0.646484690739808	3.6229440200546	0.000291268876549711	0.0106952026713458
C9orf114	609.556755137098	2.33321370770628	0.583199133710135	4.00071531804769	0.0000631512949827933	0.00308343062024682
DVL1	1889.92141319107	2.33201849690535	0.596304653101923	3.91078366532007	0.0000919971448467776	0.00420255431849212
FAM178B	74.9777607783814	2.33078453878672	1.03524281374566	2.25143754473754	0.0243578384234911	0.163713830720681
ALPPL2	6258.53420684126	2.3284154305166	0.530191807567376	4.3916473194858	0.0000112495072305528	0.000685965427325473
HYI	52.8234555843902	2.3249895655728	1.05846248137231	2.19657248744275	0.0280509929317392	0.176480268100411
ANKMY1	57.4004471865986	2.32461607333608	1.0734623278962	2.16553111639411	0.0303470351264677	0.182376785201875
GALNT14	224.14114844294	2.32189647289073	0.851565400722825	2.72662143262262	0.00639864035352755	0.0811513886768773
SLC12A9	3127.02725177811	2.31503874600989	0.638843889169831	3.6237941463575	0.000290312695320779	0.0106892182572208
FAM109B	142.519894869377	2.31272038973598	0.942143069903357	2.45474436273592	0.0140984807047757	0.123853406765031
C1orf53	153.791663212811	2.30807427803976	0.894815475239411	2.57938574142588	0.00989761951908198	0.103999022798608
MZT2B	873.649094838402	2.29962320298028	0.630179163974698	3.6491577862968	0.000263101472897481	0.0101591846669526
SHISA4	136.03625242229	2.29959038232843	0.806685913129726	2.85066386421282	0.00436280636982417	0.0653984189541162
TMPRSS4	722.60622573149	2.29573042721362	0.708398935449062	3.24073105185898	0.00119223609618265	0.0294799516186373
SH3GL1P1	78.8493664439912	2.29360197156214	1.00208656090588	2.28882619630058	0.0220894527711815	0.156097255136047
SIL1	1807.69885259012	2.29190956620041	0.678106602407988	3.37986617157499	0.000725211326524025	0.0209270831611087
GAGE2B	261.695638816337	2.28973250533257	0.926979691983796	2.47009996565556	0.0135075299821475	0.121270802158174
TRPM4	811.823614900102	2.28943800524993	0.650217515276366	3.52103404085761	0.00042986742866544	0.0141116112314939
C15orf37	107.087496845164	2.28610508436976	0.837246127994364	2.73050541284217	0.0063237294646316	0.0806711771384819
ZMIZ2	320.732373640054	2.28446729581773	0.61983601202979	3.68559949967531	0.000228164917991192	0.00912388853071011
DPM3	436.112135828169	2.27913186403852	0.688563175642481	3.30998221319622	0.000933018999815537	0.0251467280830284
KDM4B	112.386403198424	2.27538679942257	0.894103249026793	2.5448814797388	0.010931483450001	0.108672808959016
SCO2	1001.76293823757	2.25308064330765	0.730170097994911	3.08569283992146	0.00203078489867656	0.0424292361156051
TUBG2	415.46450841318	2.25238102804448	0.63390726459228	3.55317118741837	0.000380616691620565	0.0128874134077355
CCDC24	169.009744675088	2.24655273454598	0.801619476058827	2.80251765537333	0.00507054409860461	0.0719270023924166
DYRK1B	150.651536534165	2.24242608060068	0.838114864941548	2.67555937068014	0.00746046580504595	0.0878822003398594
PLCD3	3246.82625178312	2.24188119070188	0.549681491321021	4.07850951159749	0.0000453253483229527	0.00235831812355255
POLR2J2	300.14336966535	2.23979082493168	0.755300734363733	2.96542916354833	0.00302260945216963	0.053343569450384
MAP2K7	487.678567818047	2.22841962907926	0.712658836535077	3.12690941981968	0.00176654345178494	0.0389622578662092
SIRT6	260.830213078712	2.19159357384557	0.724595260845817	3.02457619069622	0.00248981750284445	0.0487685765528079
MAST3	85.5233867913475	2.18799055377706	0.945864302207482	2.31321823719393	0.0207106433692767	0.150584329186665
FXYD4	4493.19446414877	2.17968922964522	0.65191561827261	3.34351435761084	0.000827244132396519	0.0231765944452713
CDX2	495.044959285272	2.17750488277928	0.632693497266714	3.44164258394668	0.00057819366152451	0.0177488332180052
DCAF15	127.248172839405	2.1758576062627	0.931248860309731	2.33649424874358	0.0194654970020703	0.145812694608059
PLSCR3	359.977319127505	2.17423407019507	0.607454656232154	3.5792532790532	0.000344577387585696	0.0119987722870926
ASB13	104.714680248879	2.1738920632314	0.930718087554772	2.3357148553358	0.0195061077376966	0.14595464068473
ECI1	3469.23126697084	2.17195692535116	0.588571256226593	3.69021915761884	0.000224060934082217	0.00901326909758794
LOC285577	93.8987436932363	2.16538988235168	1.0389306717531	2.08424868109609	0.0371375527291625	0.199309303296772
CD151	216.070913150187	2.16006877423111	0.755547120350625	2.85894647209917	0.00425050501001972	0.0646965844081971
PRAP1	1878.54261927264	2.15927639770626	0.497469750283681	4.34051798420896	0.0000142147233488799	0.000851367163775578
PPAPDC3	122.841481630637	2.15908294231935	0.994065869566623	2.17197170571869	0.0298577971493685	0.181818198999046
SLC35C1	1130.19081191592	2.15827748828442	0.552217899046684	3.90838017385952	0.0000929170124094737	0.00423023533523672
PRSS8	26494.366506031	2.15401491183703	0.693617867619639	3.1054778320939	0.00189971859926066	0.0405902557245339
HIRA	441.579928321189	2.15399278103361	0.696717115846251	3.09163178576044	0.00199059600484035	0.0420991970477687
LLGL2	11122.1112412746	2.15212996179299	0.518211794966032	4.15299300922716	0.0000328154767504627	0.00176888545875694
PACSIN3	621.560633787616	2.14825067930113	0.62729703728293	3.42461473850737	0.000615671807964804	0.0185196278663699
B3GAT3	735.088476734468	2.14795761879761	0.719667738287734	2.98465181155421	0.0028390128426724	0.0519817079726267
DECR2	2941.89700854202	2.14172442047991	0.574460601778283	3.72823552015586	0.000192825130904016	0.00787427716382583
CCDC88C	902.232474490138	2.13916639288681	0.75180138107138	2.84538768715525	0.00443573990567685	0.0659779591268226
CC2D1A	665.904659234205	2.13857339152425	0.644277139032134	3.31933769175315	0.000902312413778419	0.0245152461453185
CTU2	1397.57162963303	2.13851222106724	0.656612278482144	3.25688734607693	0.00112641127794928	0.0283729315544756
C17orf59	208.322708677554	2.13778455876134	0.736036043048362	2.9044563495933	0.00367891498558227	0.0596595166615001
ALDH4A1	1677.16817147276	2.13718181660298	0.620054802467728	3.44676278305935	0.000567346504101917	0.0175356914891684
ZNF664-FAM101A	4162.80970473172	2.13685732878194	0.497863227534323	4.29205695581248	0.0000177025523470605	0.00103721563229994
PLBD2	113.701665240933	2.12493836202571	0.987523816646498	2.15178441897404	0.0314143375782897	0.184355160881669
CCM2	1867.93824983517	2.12486787190324	0.591744132473778	3.59085583666079	0.000329593913385449	0.0116981136494264
FAM207A	1573.04408033511	2.12332453213813	0.599687685181112	3.54071725100852	0.000399040962578534	0.0133766076021186
ZBTB45	252.387969113463	2.12122230831838	0.68275423181233	3.10686072598588	0.00189085459024518	0.0405105826043625
