baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Tgfa	11.5591717327089	7.18773287488839	1.97976035899774	3.6306075339983	0.00028275486677091	0.00480131556697336
Klk5	11.2122169992101	7.15644797283192	2.46176782663191	2.9070361125903	0.00364871072649829	0.0362114384574214
Fam217b	11.2324496121046	7.1485078908955	2.49143985292647	2.8692275603197	0.00411475642387488	0.0397898719311947
Krtdap	11.0630152941471	7.13772415929733	2.39670441501968	2.97814119862533	0.00290002352094525	0.030452434016321
Cst9	10.6338677840513	7.0811172762249	2.4352711288821	2.90773261023936	0.00364059477615682	0.0361824708516828
Chst4	10.3105219243764	7.01736068430036	2.10256276179219	3.33752733179716	0.000845274079540589	0.0115162390249737
Sh2d2a	10.1802730521288	6.99647804882976	2.14175262679949	3.2667068835512	0.00108806273763364	0.0139094743302797
Gm9	9.99818891025121	6.99088191761217	2.47585538882965	2.82362287763374	0.00474842202719203	0.0440486531023463
Pdzd7	9.99250920684886	6.98135837202019	2.09039297864259	3.33973489355748	0.000838583999997223	0.0114368277982836
Agtr1a	9.82451353538974	6.96623364603191	2.4732741494485	2.8166039125041	0.00485343398297657	0.0449031327434988
Cldn9	94.2981886374134	6.84188221747307	0.902509968568778	7.58094919253147	0.0000000000000343035925823414	0.00000000000582491735507954
Gbp3	8.99390687030296	6.82548823268577	2.14875171480036	3.17648995259554	0.00149068953141357	0.017939810747971
Kcnq5	8.24650813310905	6.69539999669854	2.25278610042386	2.97205313697506	0.00295815481945096	0.03096943436544
BC037032	6.97324447208031	6.46538349638651	2.32472985840104	2.78113324566383	0.00541694987170444	0.0487875873309267
Ncan	26.6258850354255	6.46162537492461	1.42065838634811	4.54833156022443	0.00000540728971662347	0.000160878423107404
Mvb12b	43.0171749150099	6.44162743618935	1.46001029295178	4.41204248167729	0.0000102400014822377	0.000282900358410076
Mrc1	11.3749916404252	6.43371091818168	1.87807022773336	3.42570305581518	0.000613210382917645	0.00884802214688632
Nxnl2	29.2708266243001	6.1662098702672	1.79367209174999	3.43775760275734	0.000586552508649494	0.0085163265176596
Oacyl	43.6382136957038	5.7568592583565	1.1266815773732	5.10957077311793	0.000000322891523491546	0.0000133410729171997
Gpr156	20.1291354956127	5.59959370305246	1.52690610423394	3.66728097263179	0.000245143377765249	0.00428841844848548
Tspan7	32.789653948453	5.57402696297048	1.3939254242918	3.99879854820958	0.0000636648386851048	0.00135753325245237
Fgd3	91.978396452889	5.50865933746448	1.32962818635041	4.14300734146193	0.0000342780967831873	0.000812628373075237
Rem1	29.4408916306496	5.34444160525306	1.457866634031	3.66593313853111	0.000246438312314115	0.00429462710971431
Kremen2	124.932811015678	5.32758570061802	1.00766793843295	5.28704496533163	0.000000124308091473937	0.00000575038493582426
Aspg	23.4883693168148	5.24200566978907	1.50683126277743	3.47882725775603	0.000503613105959829	0.00757248861758303
Aph1b	30.6699564948769	5.23744211379351	1.81115882756921	2.8917630160701	0.00383086789512544	0.0376702009687335
Zfp352	24.1962850850422	5.13363253561198	1.48938567505219	3.44681207937098	0.000567242996879405	0.00831399104057772
Tnfrsf9	48.9431029533561	5.12410386706319	1.14204762748598	4.48676897857844	0.00000723114095544665	0.000208892959883069
Ctsf	14.8936146170135	5.07360346149551	1.73793234910384	2.91933311679922	0.00350781156479842	0.0352904356345572
Pla2g7	31.0268124349345	4.91091932389758	1.46687772825163	3.34787230681517	0.000814345237549797	0.0111775459477593
4931409K22Rik	90.7988855284957	4.84135804756903	1.14813098206043	4.21672973137676	0.0000247870755068471	0.000614119642984588
Rhbdf1	69.0821697507289	4.48325338881292	1.04122240477434	4.30575962278162	0.000016641368710454	0.000429896879265977
Kel	35.9817695826608	4.46226459761248	1.21284873878777	3.67916002623086	0.00023400340705382	0.004156227841915
Prmt2	16.7931195078832	4.38862528696985	1.48659697914578	2.95212848440714	0.00315591583596802	0.032454189143293
Dennd1c	46.8400961964912	4.32526925660481	1.19132729807677	3.63063052746912	0.000282729676018696	0.00480131556697336
Vgll4	84.0634120393323	4.29228343351249	1.12250592323578	3.82384034209761	0.000131389013173182	0.00254799529167603
Hid1	41.2965683751235	4.24155489665675	1.21441157034596	3.49268320578371	0.000478193444320075	0.00729284284634472
Pgc	45.6206429691329	4.21492776567252	1.02646720162073	4.10624690103825	0.000040213963950001	0.000927051711986448
Cdk6	61.8590872571184	4.2139625642834	1.43178194021333	2.94315946159757	0.00324881028865612	0.0330675690491578
Snta1	43.4412507994162	4.0976408698045	1.34644054087766	3.04331364468089	0.00233988316146845	0.0255633287779676
Kng2	32.4340517458112	3.92110163027961	1.26579164665031	3.09774648983986	0.00194998158247794	0.0222007715081135
Dnase1l2	39.0343508897841	3.89602993881495	0.968729575537337	4.02179311667437	0.0000577567765394864	0.00124984750602612
Rin3	591.149029090734	3.83545755542656	0.523255766226049	7.32998621895668	0.000000000000230176399892196	0.0000000000348366977402059
Ccr4	26.8427108099326	3.77340587838354	1.31860045329969	2.86167494402183	0.0042140886109238	0.0404948031873726
Clcnka	54.1152788896535	3.72950171068138	0.985444568395932	3.78458802279677	0.000153963409133251	0.00291275340865677
Ptrh1	69.1769225131855	3.66672982237662	1.18737060167131	3.08810898401514	0.00201434583719539	0.0228030499488688
S100a6	57.5067390828329	3.66002520162452	1.23332365053625	2.96761129978586	0.00300123602020061	0.0313027792848489
Ldoc1	161.274917097532	3.61786411951822	0.702609221198295	5.14918394231716	0.000000261622217830194	0.0000111401460583108
Dmkn	89.6663097354519	3.59974823317988	0.998742872085004	3.60427927326774	0.000313020337549851	0.00518868473814777
Fxyd6	116.234092656748	3.57922631068666	0.890873018429591	4.01766159333912	0.0000587785265852327	0.0012649647668822
Ptpn14	200.77212617803	3.535681582695	0.845451253329371	4.18200525313737	0.0000288949292043448	0.000694875637722448
Chst11	35.2283423131879	3.48144195033889	1.09376992129214	3.18297466639607	0.00145770367771482	0.0176189809101572
Acer1	139.734742286935	3.47621830505935	0.774959555435102	4.48567706621492	0.00000726827567143648	0.000209530994718595
Gstm2	99.7632526982827	3.47097986984258	1.22187713643149	2.8406946708076	0.00450153888811146	0.0424082729892179
Serpinb6b	174.751316487553	3.396839407091	0.736756642608148	4.61053109079011	0.00000401641564264314	0.000124553611154038
Pold4	114.429511694925	3.35255997362242	0.517231554998934	6.48173906100786	0.0000000000906713577358012	0.00000000830597358627168
4930442L01Rik	61.2222342033004	3.30381102079439	1.15794250619513	2.85317362746302	0.00432849646927825	0.0412525563574472
Socs1	63.2264752093623	3.24230431058092	0.699984648169984	4.63196488531211	0.00000362211597623714	0.00011384727506349
Pcbp4	269.484351272336	3.12094121887265	0.69690230264024	4.47830521874996	0.00000752379766205444	0.000216002801332879
Creb3l1	66.1802240435091	3.04598046397335	0.986251645766228	3.08844145107296	0.0020120933668212	0.0227960846538799
Elmod1	99.5032882937207	3.01356705006269	0.937215366109153	3.21544776050088	0.00130241197349875	0.0160912017027476
Rab3a	58.7608961818883	2.99476260262682	1.03832466376799	2.88422562530596	0.00392377515351529	0.0383670261499627
Klhl6	41.5812189014865	2.99379163736381	0.992529906660874	3.01632385812503	0.00255859823825325	0.027531624319504
Plagl1	100.412425125034	2.98408329710312	0.891450696998362	3.34744625490893	0.000815598009402717	0.0111775459477593
Zdhhc24	250.528526966754	2.90423770630062	0.68087447485953	4.26545246375961	0.0000199497488295695	0.000503833813095801
Ctsh	191.244772675939	2.86742118398277	0.579469959658542	4.94835174143009	0.000000748445665354266	0.0000285516642312132
Myo1a	195.37760700463	2.8471898368287	0.417978109380892	6.81181567390204	0.00000000000963745429846911	0.00000000103224548962988
Kcnu1	158.702537976425	2.84716856025117	0.59216559939562	4.80806139896857	0.00000152400962827248	0.0000526558562383771
Slc6a13	884.725743659356	2.83913985983039	0.351625421192905	8.07433049123264	0.000000000000000678478811972666	0.000000000000157452316298457
Wipi1	98.1942696479958	2.81950619826803	1.00650934701642	2.80127174837059	0.00509016354407335	0.0465673043283031
Prss32	162.442555299997	2.8121291322588	0.522507366019718	5.38198945151843	0.0000000736670828472381	0.00000363737752327994
Bhlha15	160.583100284792	2.80372501767421	0.763508736406332	3.67215839712683	0.000240510527373627	0.00423907415588657
Nwd1	59.120582612806	2.74347447669847	0.937439919924954	2.92656032497325	0.00342733030223123	0.0346817929711247
Iffo2	1302.07080233495	2.70867720997928	0.286348122835567	9.45938525161806	0.00000000000000000000309758917496478	0.00000000000000000143769438907365
Efemp1	222.954798026052	2.6882643083696	0.371401600063318	7.23816027693821	0.000000000000454811779444197	0.0000000000620862668331471
Nxf7	507.688117203391	2.64541271770927	0.35570630528186	7.43707007277551	0.000000000000102942951548976	0.000000000016667182062418
AU021092	393.09786237194	2.59768219002386	0.388579646121893	6.68507014185967	0.0000000000230814064835654	0.00000000229561074197974
P2ry12	45.6980819539978	2.59059014552378	0.809247751317573	3.20123243012529	0.00136841100554621	0.0167579198251763
Fermt1	178.750639637523	2.54710861321763	0.511040944298632	4.98415761326787	0.000000622323369827321	0.0000242045547527252
Gm4926	1062.21298633137	2.51372569207756	0.362081275358732	6.94243492593502	0.00000000000385398500077996	0.000000000443494935131076
Lipg	185.86553007874	2.50743484960467	0.714076701791333	3.51143629712959	0.000445692266227482	0.00690302459950107
Grhl1	505.7144822543	2.50462679471975	0.473786502637238	5.28640385654351	0.000000124744330940162	0.00000575145716559871
Kbtbd13	318.254285736557	2.50270726349388	0.498269641771093	5.02279700324113	0.000000509243605839834	0.0000199738252611658
Eda	139.681781058778	2.49435840251446	0.619368972615758	4.02725760055452	0.0000564311962351354	0.00122773121309067
Igdcc3	90.9158589513787	2.49260520124945	0.864433107495436	2.88351427037702	0.00393264828135659	0.0384268032769187
Mab21l3	692.433631183359	2.446488137008	0.48436854939501	5.05088148283726	0.000000439775881241859	0.000017495541058319
Glt28d2	53.8699018635354	2.43203702388414	0.735024717683983	3.30878263733407	0.000937025533905307	0.0124495644409327
Krt7	245.178210961539	2.41619910346656	0.74163599580364	3.25793127240049	0.00112227583032797	0.0142708389602617
Usp35	50.2883877099959	2.39954534619325	0.784305243518304	3.05945340289855	0.00221741279348027	0.0245626537282571
Il17re	294.891158334068	2.39561249740001	0.587199118891925	4.07972767724967	0.000045088490020573	0.00102169444803312
Epha2	151.965744241048	2.36288147012308	0.512858229593308	4.60728001185985	0.00000407970453572916	0.00012623512434554
Hapln4	770.556313793846	2.35080484754077	0.376261739870421	6.24779136021204	0.000000000416297240010531	0.0000000338977939760622
Cited4	166.696397989011	2.3333811968326	0.627128309903284	3.72073969550578	0.000198640104484039	0.00360138647765072
Mettl7a3	164.667328161179	2.30821104905984	0.57313877604202	4.02731615019992	0.0000564171504947576	0.00122773121309067
Tcf15	182.027456351182	2.27861864472135	0.740991142642048	3.07509565714484	0.00210435049486337	0.0235160323358568
Vldlr	391.034986603364	2.27230396150826	0.428932839925141	5.29757516795597	0.000000117350602465613	0.00000546484879174312
Mid1ip1	377.137360567542	2.2707129284819	0.492054084728271	4.61476288675841	0.00000393544353905387	0.000122314990709344
Pgm2	560.946892811963	2.26704864742888	0.323508962280021	7.00768421205773	0.00000000000242294901340593	0.000000000290837431574691
Anxa8	148.516841190384	2.26166734227451	0.629236141848881	3.5943061624354	0.000325257188765853	0.00535962259926123
Zfp516	720.80043965792	2.26137921977766	0.621696289501475	3.63743399786255	0.000275367724435414	0.00469879925862586
Sh3bp5	463.734722869349	2.25679249745231	0.411955889022285	5.47823822304972	0.000000042958153001003	0.00000223190045666405
Cdc25b	124.875807753856	2.25384660732947	0.679215628100784	3.31830793356693	0.000905645824237972	0.0121294995504177
Phldb2	471.163983264712	2.24560002548789	0.652564874345663	3.44119046821144	0.000579160690407996	0.00842611758721332
Arhgef17	113.29968949666	2.22468011043358	0.712098187589997	3.12411988852649	0.00178337776790308	0.0206415228930029
Nfam1	100.845795033158	2.20395202678667	0.770375074268056	2.86088179693596	0.00422464530917499	0.0405221147432607
Eps8l2	708.426874031871	2.20114043013309	0.542152334444031	4.06000360099957	0.0000490719591143973	0.00109499672870011
Gpr137b	1585.36937262908	2.18175726694395	0.200587182798181	10.8768528303182	0.00000000000000000000000000148605417289042	0.00000000000000000000000129323864395789
Tacstd2	652.130652561071	2.176242613071	0.351376596997298	6.19347626355357	0.000000000588515549481281	0.0000000460364635448166
Ggta1	3438.39647767921	2.1731411468124	0.252713097664593	8.59924225097601	0.00000000000000000802441447059098	0.00000000000000232774889767727
Zfp947	193.081325524939	2.16966331948973	0.540019311730124	4.01775135140728	0.0000587561481182389	0.0012649647668822
Acy3	135.734116154449	2.16290521564634	0.665876741761801	3.24820658238287	0.00116134919309208	0.0146340508277051
Adh1	4022.88860535505	2.15796073519309	0.245936519639117	8.77446236272534	0.0000000000000000017172229505916	0.000000000000000531346941423055
Dusp4	1296.01104455539	2.15741604506534	0.275779786165154	7.82296655989625	0.00000000000000515928135924399	0.000000000000997747689529351
Akr1c14	312.103486850213	2.14480089224973	0.506793452177788	4.23210063790901	0.0000231518765808859	0.000576684668179347
Lamb2	293.259924717431	2.12766201200336	0.443113134366258	4.80162253607388	0.00000157385153583029	0.0000541094044071627
Agrp	106.493217811159	2.11451341892311	0.718343748915788	2.94359548908805	0.00324423724715534	0.0330451788071624
Txndc16	1092.01279007592	2.08814289907203	0.326896683201556	6.38777634150707	0.000000000168315266948711	0.0000000147397596037349
Plat	385.789183000344	2.07219169159228	0.420454606034724	4.92845520503382	0.000000828823317269138	0.0000311065656864029
Vgll3	809.134079441198	2.07168032500925	0.489499177036179	4.2322447558602	0.0000231370421165849	0.000576684668179347
Cxcl16	248.759830728686	2.05881995187815	0.572517304868667	3.59608335742871	0.000323044321478489	0.00534212486017396
Vtcn1	924.171516242653	2.05618452820929	0.276211748889455	7.44423268190597	0.0000000000000975095040702667	0.0000000000159732039373458
Smtn	1874.11387869559	2.05571485814381	0.28539302147422	7.2031013495875	0.000000000000588581896775438	0.0000000000780515650542971
Sfpi1	175.803726353214	2.05367706052228	0.39414039924716	5.21052159191236	0.00000018831046223564	0.00000818577496496314
Pik3r6	209.405214471244	2.05042293646076	0.42478034122445	4.82701937323728	0.00000138591644206826	0.0000490363035222783
Rab17	832.139259024816	2.04173482544733	0.226822408902315	9.0014687496183	0.00000000000000000022271787012301	0.000000000000000079515990348533
Trpm6	1783.63171339136	2.04018338306052	0.305794854329332	6.67173876269122	0.000000000025279026392482	0.00000000249634867722638
Eepd1	138.423406927397	2.03995393529677	0.701990241516298	2.90595768238954	0.00366130961562631	0.0362847509522995
Peli2	747.410000172091	2.03128754482413	0.465357892950845	4.36500073511957	0.0000127122331053507	0.000337152635731244
Cnksr1	261.856061005108	2.01982644472985	0.412633776947536	4.89496148296814	0.000000983249843606965	0.0000361234058638084
Fam213b	1260.72163994731	2.00635642292517	0.249081513822035	8.05501938758361	0.000000000000000794662120666617	0.000000000000181391399478065
Gata3	8223.10702858283	2.00611789831994	0.222350643566861	9.02231658131766	0.000000000000000000184153154274849	0.0000000000000000674775926348157
Nlrx1	404.96620538554	2.00437150671103	0.394368409262675	5.08248495476217	0.000000372528826402734	0.0000152114116681281
Slc15a2	3639.28710396811	1.9980205258956	0.315645206476143	6.32995681512628	0.000000000245229823683676	0.0000000209483439568804
Frmpd1	1825.7207153595	1.99081665975489	0.297219903540987	6.69812699633136	0.0000000000211107771136815	0.00000000211472273763238
Dapp1	587.634441695979	1.98881752306202	0.463483381294652	4.29102229621836	0.0000177852454565691	0.000455223819369979
Epn3	1286.34143982347	1.98826591901046	0.459822854435458	4.32398237676013	0.0000153237542990212	0.000398818607214151
Lgals4	442.877198729964	1.9874384730712	0.340577305914969	5.83549883845577	0.00000000536298703523926	0.000000342542346232438
Arhgef26	531.194108332805	1.98696241380962	0.56541134085248	3.51418917564306	0.00044109855638117	0.00686240927268314
Krt8	13840.1466032239	1.98598461376178	0.162984317116878	12.1851270655544	0.000000000000000000000000000000000373071409557108	0.000000000000000000000000000000519464630667317
Krt18	20951.3748853531	1.98598253050941	0.133991928783165	14.8216579054046	0.000000000000000000000000000000000000000000000000106132255161346	0.000000000000000000000000000000000000000000000738892760433288
Rragd	8226.85215497072	1.98130690884264	0.344478605232114	5.75161092372518	0.00000000883970516081137	0.000000539842344996217
Dab2	23791.5132398855	1.97617951095328	0.241924750252815	8.16857104900654	0.000000000000000312063593115229	0.0000000000000762311135181833
Capn2	2686.69810595587	1.96824028057671	0.244694880578304	8.04365124405151	0.000000000000000872004652698145	0.000000000000195835367486596
Kctd1	136.074637902421	1.96314981805544	0.650604008390462	3.01742656475804	0.00254930800138979	0.0274954024874914
Lgals1	4384.69560329194	1.95823703166368	0.252971818396113	7.74092957895174	0.00000000000000986925537773006	0.00000000000183226015839351
Sh3d21	2238.23894159425	1.95235890867769	0.396498049546285	4.92400633726138	0.000000847900885737219	0.0000317370213252824
Csta	1088.62113447771	1.95027303099274	0.441910943212965	4.41327163525993	0.0000101820112261123	0.000281857503603155
Mdfic	70.3221965491851	1.94245789433963	0.645281112760159	3.01025065809049	0.00261032172401599	0.027978006475237
Cish	943.611419000553	1.93558731133889	0.389433859194677	4.97025943080951	0.00000066863375615694	0.0000256475383491163
Ptges	6532.84526566706	1.93412394231466	0.208549812883139	9.27415812834341	0.0000000000000000000179027213556435	0.00000000000000000733169094576412
Snx24	160.368716723899	1.9305265254351	0.632543868206753	3.05200417309885	0.00227318940510784	0.0249620577892126
Ccnd1	130.260608841505	1.92222068848082	0.549824823107725	3.49606021353497	0.000472182135687267	0.00721697481592701
Ngfrap1	1505.01457593889	1.91111382475021	0.464147940431972	4.11746699332886	0.0000383059369687537	0.000891926197914592
Lrp2	88757.9979327567	1.90998051759452	0.210412465222249	9.07731638226419	0.000000000000000000111284756249294	0.0000000000000000418791607031129
4930412O13Rik	138.997452687052	1.90589143271061	0.523684724340981	3.63938710472991	0.000273287716785438	0.00466902842763243
Endod1	466.948498000106	1.9055362636868	0.406964821741992	4.68231198836857	0.00000283657316147058	0.0000912158076219776
Spsb4	551.897226208414	1.90313519191338	0.442875432668058	4.29722457271593	0.0000172949954275104	0.000444309070724455
Fosl2	467.9279331704	1.90248404452705	0.531860836832109	3.57703352602291	0.000347515617079869	0.00566605088081979
Muc6	468.376801424019	1.89511990885359	0.537229766645812	3.52757800574929	0.000419380169938742	0.00661319307613482
Arhgap8	1089.65521359443	1.88246324822924	0.397006301440501	4.74164576582008	0.00000211989048861114	0.0000706156822091424
Cdx2	4095.35886589909	1.87644194527024	0.249543060968642	7.51951161449462	0.0000000000000549812343512336	0.00000000000922359888080213
Fam211a	250.032493154729	1.87577039496653	0.391358958606182	4.79296654316297	0.00000164333038539787	0.0000560826771722547
Tmprss2	1932.24007657835	1.87441951183432	0.276596877933104	6.77671970067448	0.0000000000122935061959118	0.00000000128702842309681
Sec14l2	173.113236458088	1.87161385468681	0.487020192813844	3.84299025441478	0.000121544296959469	0.00239037117353623
Rbms1	984.050278194144	1.86747017146261	0.227745522892368	8.19981068231655	0.000000000000000240765898835215	0.0000000000000609531704614824
Crb3	484.68115712689	1.86436668563856	0.381234234225755	4.89034435594402	0.00000100659725087285	0.0000368838424240881
Slc5a11	2613.92002512836	1.85753821584703	0.172977634365149	10.7386034192481	0.00000000000000000000000000670509797059659	0.00000000000000000000000518676578569927
Tcea3	150.814375729405	1.85463416247991	0.591367040948859	3.13618114310889	0.0017116344771831	0.0199437644019225
Aim1l	729.604225548456	1.85199627309583	0.397516015025836	4.658922415932	0.00000317868968346474	0.000101747299201294
Adap2	595.6432759721	1.85001886112867	0.252040405564363	7.34016776788688	0.000000000000213326280692807	0.0000000000326412651908422
Wnt7b	1292.09997274824	1.84601676827428	0.375530841504874	4.91575275382625	0.0000008844196113831	0.0000330151706940973
Nav3	448.800772397182	1.83701990949685	0.450301682567491	4.07953152433873	0.0000451265502399	0.00102169444803312
Neu1	1845.78153730284	1.82204282614814	0.26146919491061	6.96847988831363	0.00000000000320383769252548	0.000000000371751966922707
Nid2	1655.10900931387	1.81259461509515	0.25393675899991	7.13797648766476	0.00000000000094714827181086	0.000000000120991674648573
Tspan8	6270.59451239608	1.80218825743626	0.555594181222137	3.24371334032333	0.00117982419216182	0.0147998847312262
Cgnl1	2635.63650772401	1.79172177865361	0.247679732969413	7.23402660836556	0.000000000000468879846229469	0.0000000000633852716397974
Tinagl1	1244.33658554305	1.79101806238921	0.321854824996426	5.56467675266045	0.0000000262638799627981	0.00000142850884610157
Fabp3	11406.2499774158	1.78851234362772	0.248706789188678	7.19124857613313	0.000000000000642014722459613	0.0000000000843340848634684
Sema3b	237.221642479808	1.78707610985957	0.48914413489813	3.65347549394974	0.0002587144908591	0.00445834229049767
Ada	129.201390848161	1.78294393735139	0.468294742772267	3.80731145260462	0.0001404857729177	0.00269438554009099
S1pr5	286.888633744093	1.78234447762091	0.411973732970004	4.32635465560296	0.0000151597269721914	0.000395288461349799
Susd2	986.340530664332	1.77839654583213	0.371720432249397	4.78423135115412	0.00000171642896350035	0.0000584341244199974
Pdzd3	901.665231440284	1.77787625505978	0.540805664759285	3.28745863978906	0.00101096038169355	0.0131680190408802
Anxa3	393.437985318448	1.77628658017549	0.367006873275004	4.83992728616962	0.00000129886643393558	0.0000464920725607173
Zbtb5	601.390635164078	1.77560300838563	0.290952972791762	6.10271478358958	0.00000000104281834219267	0.0000000780656053585526
Homer2	581.796253009429	1.77496246568224	0.570505199546701	3.11121172443747	0.00186321295981665	0.0214054267759794
Cryab	1166.39833155054	1.77143553338054	0.422016789280087	4.19754753454812	0.0000269821035162991	0.000657966391175043
Smpdl3a	3067.69651227068	1.76648486011746	0.283381799433027	6.23358615003411	0.000000000455876460604385	0.0000000364805967669854
Syne1	805.602625494895	1.76518454280614	0.445636718101515	3.96103927505371	0.0000746242559244288	0.00156486165586106
Frk	870.014130460011	1.76099607407584	0.420015805151917	4.19269001898369	0.0000275666006373202	0.000668706179919941
Mt1	9685.35471176312	1.75698591307034	0.578624237381613	3.03648862173669	0.00239351142179261	0.0260572736802504
Serpinb9b	2268.08128919612	1.75472661727182	0.407919183213967	4.30165260541671	0.0000169528955275664	0.000437133550603398
Myo1c	3760.72221892288	1.75203566220395	0.269672877268794	6.49689238290591	0.0000000000819960717556851	0.00000000766250539010845
Xylb	1682.80068755879	1.75192727965912	0.296606834778275	5.90656409171675	0.00000000349316433885622	0.000000239600099774552
Dppa1	5868.62110555685	1.75073937810069	0.302477857625298	5.78799186110827	0.00000000712328618893648	0.000000438870074755538
Gucy2e	362.747726174608	1.74158588655274	0.426189142333314	4.08641542817786	0.0000438089071884525	0.000995098244195778
Myof	668.085093685978	1.73810310766764	0.401411461439672	4.3299787739839	0.0000149123715130824	0.000390300490504059
Acot2	941.947737702033	1.72651872926386	0.275260724622783	6.27230321953807	0.000000000355745917052741	0.0000000293100955564637
Gyltl1b	616.251710076448	1.72455106943063	0.397926940309713	4.33383843800168	0.0000146531729852589	0.000384963737069329
Lmo7	1498.70496195563	1.72403797482526	0.296739335319151	5.80994081209695	0.00000000624949328852069	0.000000391972723195325
Shroom4	380.624950944619	1.72311341804957	0.440226637747092	3.91415073578418	0.0000907229506771204	0.00186591782160742
