Region	dr_24hpf_tet3_Distal_1OD
chr10_14055179_14055402	0.909285714286
chr10_14055200_14055407	0.969166666667
chr10_14076875_14077322	0.977272727273
chr10_14146031_14146258	0.763571428571
chr10_14164675_14164895	0.937857142857
chr10_14172685_14172880	0.938125
chr10_14172714_14172894	0.9175
chr10_14230347_14230639	0.982
chr10_14259753_14260061	0.977894736842
chr10_14259830_14260258	0.963461538462
chr10_14422482_14422860	0.97375
chr10_14647328_14647486	0.73
chr10_14790224_14790810	0.0207692307692
chr10_14790373_14790745	0.0214285714286
chr10_14790436_14790707	0.0235
chr10_14839989_14840301	0.660714285714
chr10_14840028_14840284	0.645
chr10_15138749_15138968	0.515555555556
chr10_15138749_15138970	0.515555555556
chr10_15203366_15203524	0.95
chr10_15211233_15211726	0.931333333333
chr10_15211253_15211589	0.925333333333
chr10_15213135_15213439	0.0407692307692
chr10_15213153_15213525	0.0396428571429
chr10_1523693_1523926	0.874285714286
chr10_15391403_15391732	0.963181818182
chr10_15407133_15407394	0.981
chr10_15469137_15469348	0.7725
chr10_15478340_15478544	0.5225
chr10_15478374_15478591	0.466666666667
chr10_15524587_15524921	0.77
chr10_15524640_15524945	0.688888888889
chr10_15585757_15585959	0.916666666667
chr10_15585780_15585980	0.884
chr10_1559755_1559983	0.971666666667
chr10_15617386_15617672	0.923
chr10_1568728_1568927	0.977777777778
chr10_1568764_1568950	0.977777777778
chr10_1575917_1576497	0.95875
chr10_15811940_15812202	0.923333333333
chr10_1584056_1584262	0.912727272727
chr10_15867400_15867882	0.955555555556
chr10_1617502_1617762	0.0
chr10_1617779_1618102	0.002
chr10_16220842_16221220	0.970416666667
chr10_16243258_16243509	0.812
chr10_16243298_16243558	0.85125
chr10_16260912_16261191	0.923333333333
chr10_1631942_1632087	1.0
chr10_16334083_16334240	0.07
chr10_16334086_16334238	0.07
chr10_16334091_16334240	0.07
chr10_16339028_16339250	0.935
chr10_16346423_16346703	0.9155
chr10_16635568_16635839	0.94
chr10_16728927_16729185	0.919565217391
chr10_16736274_16736478	0.32
chr10_16736292_16736478	NA
chr10_16738190_16738431	1.0
chr10_16738191_16738416	1.0
chr10_16738217_16738485	1.0
chr10_16745763_16745949	0.3
chr10_16745763_16746001	0.3
chr10_16745764_16746021	0.3
chr10_16757629_16757849	0.94125
chr10_16759847_16760125	0.175909090909
chr10_16759850_16760128	0.179130434783
chr10_16777041_16777750	0.756666666667
chr10_16777060_16777757	0.756666666667
chr10_16777262_16777647	0.8825
chr10_16781046_16781405	0.72
chr10_16798538_16799010	0.71
chr10_16798602_16798857	0.83
chr10_16803326_16803544	0.7925
chr10_16803344_16803539	0.7925
chr10_16804571_16805399	0.873333333333
chr10_16804610_16805408	0.873333333333
chr10_16804617_16805389	0.873333333333
chr10_16805777_16805985	0.33
chr10_16808465_16808970	NA
chr10_16808488_16808852	NA
chr10_16808634_16808810	NA
chr10_16811315_16811735	0.8
chr10_168383_168716	0.961111111111
chr10_17244349_17244615	0.845
chr10_17259693_17259886	0.872
chr10_17429254_17429452	NA
chr10_17457354_17457948	0.929523809524
chr10_17457393_17457999	0.924347826087
chr10_17481633_17482014	0.00318181818182
chr10_17481682_17482064	0.00272727272727
chr10_17481711_17482026	0.0
chr10_17484924_17485287	0.737727272727
chr10_17484957_17485267	0.737727272727
chr10_17695583_17695785	0.15
chr10_17721467_17721640	NA
chr10_17873851_17874149	0.94
chr10_17873904_17874160	0.933333333333
chr10_17907078_17907399	0.95375
chr10_17907155_17907386	0.9625
chr10_18150711_18150981	0.85
chr10_18230912_18231266	0.925
chr10_18230930_18231293	0.925
chr10_18231823_18232061	0.991666666667
chr10_18231873_18232093	0.991666666667
chr10_18264002_18264178	0.128571428571
chr10_18264549_18264670	0.017
chr10_18264557_18264662	0.017
chr10_18288227_18288471	0.89
chr10_18386809_18387136	0.8975
chr10_18386823_18387122	0.8975
chr10_18393867_18394114	0.94
chr10_18510390_18510840	0.94
chr10_18510443_18510724	0.937272727273
chr10_18520241_18520461	0.97
chr10_18520248_18520450	0.97
chr10_18860017_18860275	0.895
chr10_1905897_1906115	0.983529411765
chr10_19107752_19107950	0.848333333333
chr10_19276814_19276959	NA
chr10_19340497_19340818	0.0141666666667
chr10_19340574_19340775	0.015
chr10_19453316_19453465	0.0194444444444
chr10_19519804_19520022	0.746666666667
chr10_19572711_19573013	0.00470588235294
chr10_19572718_19573018	0.00484848484848
chr10_19572766_19572991	0.00533333333333
chr10_1961433_1961610	0.858333333333
chr10_1962910_1963104	0.96875
chr10_19967158_19967412	0.95375
chr10_19967168_19967485	0.930909090909
chr10_19982045_19982268	0.859166666667
chr10_2003133_2003333	0.909
chr10_20133343_20133595	0.903
chr10_20411519_20412024	0.0248837209302
chr10_20533763_20534055	0.924375
chr10_20533823_20534028	0.925
chr10_20591870_20592080	0.275833333333
chr10_20695726_20695990	0.775833333333
chr10_20802690_20803113	0.02
chr10_20802769_20803040	0.028
chr10_21001501_21001896	0.981071428571
chr10_21001562_21001743	0.983
chr10_2119216_2119475	0.9245
chr10_21202464_21202748	0.507692307692
chr10_21202951_21203153	0.476923076923
chr10_21636991_21637307	1.0
chr10_2182052_2182308	0.843
chr10_2182099_2182304	0.837777777778
chr10_22030084_22030270	0.86625
chr10_22049059_22049334	0.928333333333
chr10_22063291_22063596	0.974285714286
chr10_22075477_22075883	0.0048275862069
chr10_22075565_22075877	0.01
chr10_22075603_22075879	0.0107692307692
chr10_22250043_22250293	0.752105263158
chr10_22263944_22264219	0.883333333333
chr10_22274145_22274579	0.879411764706
chr10_22274307_22274509	0.877
chr10_22356027_22356312	0.61
chr10_22356054_22356367	0.61
chr10_22690282_22690616	0.00730769230769
chr10_22690299_22690561	0.00444444444444
chr10_22690300_22690494	0.00444444444444
chr10_22713875_22714089	0.946428571429
chr10_2281374_2281560	0.954375
chr10_23022818_23023049	0.707619047619
chr10_23022820_23023016	0.715555555556
chr10_23031621_23031935	0.00361111111111
chr10_23031651_23031943	0.00361111111111
chr10_23071874_23072111	NA
chr10_23071889_23072163	NA
chr10_23071926_23072128	NA
chr10_23214875_23215079	0.94
chr10_23219631_23219898	0.662857142857
chr10_23219640_23219968	0.662857142857
chr10_23300734_23301097	0.061875
chr10_23333323_23333513	0.858333333333
chr10_23338993_23339229	0.905555555556
chr10_23368702_23369114	0.925
chr10_23375269_23375456	0.78
chr10_23385771_23386033	0.890833333333
chr10_23385776_23386024	0.890833333333
chr10_23467205_23467400	0.933333333333
chr10_23495198_23495387	0.75
chr10_23617410_23617675	0.638333333333
chr10_23652784_23652977	0.94
chr10_2367315_2367550	0.811
chr10_23676128_23676405	0.846
chr10_23676168_23676359	0.837894736842
chr10_23723325_23723602	1.0
chr10_23725262_23725582	0.1025
chr10_23897710_23897863	0.664285714286
chr10_24340207_24340730	0.0131884057971
chr10_24399162_24399418	0.9575
chr10_245091_245637	0.002
chr10_245295_245588	0.00241379310345
chr10_2454164_2454376	0.895
chr10_2454186_2454484	0.978
chr10_24564056_24564418	0.9395
chr10_24579358_24579610	1.0
chr10_24835788_24836000	0.02
chr10_24840392_24840651	0.906
chr10_2486469_2486620	NA
chr10_25063499_25063806	0.916875
chr10_25170035_25170215	0.931666666667
chr10_2517366_2517514	0.951666666667
chr10_25215367_25215595	0.745
chr10_25256465_25256957	0.965
chr10_25256537_25256947	0.96125
chr10_25328367_25328566	0.4
chr10_25379041_25379397	0.767777777778
chr10_25554688_25554821	0.0178571428571
chr10_2576485_2576893	0.961818181818
chr10_2576508_2576785	0.963125
chr10_25867458_25867788	0.981666666667
chr10_25867491_25867730	0.978
chr10_26015469_26015743	0.9665
chr10_26133601_26133817	0.185555555556
chr10_26133618_26133933	0.127142857143
chr10_26133820_26133924	0.0833333333333
chr10_26222316_26222547	0.88
chr10_26273529_26273734	0.788888888889
chr10_26313908_26314111	NA
chr10_26644284_26644372	1.0
chr10_26732994_26733235	0.0705555555556
chr10_26778353_26778653	0.948928571429
chr10_26817629_26817769	0.9
chr10_26818976_26819304	0.91
chr10_26819038_26819293	0.91
chr10_26934168_26934390	0.885714285714
chr10_26968924_26969122	0.68
chr10_27011107_27011466	0.778333333333
chr10_27017140_27017373	0.95125
chr10_27057212_27057446	0.88
chr10_27231136_27231439	0.928928571429
chr10_27253080_27253347	0.925833333333
chr10_27338662_27338966	0.97
chr10_27425986_27426217	0.00714285714286
chr10_27426024_27426262	0.00625
chr10_27466907_27467251	0.955
chr10_27485503_27485664	0.19
chr10_27485692_27485832	0.0
chr10_27485706_27485811	0.0
chr10_27485706_27485822	0.0
chr10_27567976_27568441	0.934761904762
chr10_27590949_27591073	NA
chr10_27651769_27652055	0.009
chr10_27762423_27762730	0.421666666667
chr10_27762447_27762719	0.421666666667
chr10_27779593_27779822	0.946
chr10_27947295_27947576	0.896363636364
chr10_27991930_27992203	0.949545454545
chr10_27991942_27992202	0.949
chr10_28014060_28014320	0.85
chr10_28041542_28041781	0.874705882353
chr10_28125216_28125544	0.942142857143
chr10_28220609_28220865	0.872857142857
chr10_28321426_28321719	0.246071428571
chr10_28321461_28321755	0.246071428571
chr10_28366256_28366678	0.709722222222
chr10_28366401_28366688	0.745909090909
chr10_28429566_28429799	0.00457142857143
chr10_28429581_28429806	0.00457142857143
chr10_28444739_28445022	0.587272727273
chr10_28556150_28556514	0.9575
chr10_28556170_28556548	0.9575
chr10_28556185_28556540	0.9575
chr10_28620390_28620608	0.006875
chr10_28665050_28665376	0.992857142857
chr10_28701421_28701655	0.936428571429
chr10_28778547_28778800	0.881666666667
chr10_28778591_28778798	0.865
chr10_28786390_28786733	0.800454545455
chr10_28786436_28786695	0.799047619048
chr10_28880999_28881229	0.0103125
chr10_28883539_28883827	0.49
chr10_28897988_28898309	0.975
chr10_28927049_28927286	0.782142857143
chr10_28968957_28969178	0.733333333333
chr10_29052991_29053196	0.918571428571
chr10_29068216_29068447	0.5
chr10_29228963_29229266	0.798333333333
chr10_29323790_29324101	0.826666666667
chr10_29377739_29378124	0.975294117647
chr10_29377756_29378043	0.967083333333
chr10_29405858_29406088	0.958571428571
chr10_29422361_29422552	0.0677272727273
chr10_29452819_29453038	0.83
chr10_29452848_29453029	0.83
chr10_29485190_29485341	0.89125
chr10_29874728_29875012	0.00272727272727
chr10_29874755_29874960	0.0
chr10_30053861_30054086	0.83
chr10_30059077_30059271	0.96
chr10_30086134_30086382	0.935
chr10_30167914_30168077	1.0
chr10_30168737_30168942	0.969285714286
chr10_3021850_3022036	0.909285714286
chr10_30257281_30257650	0.963513513514
chr10_30284842_30285083	0.96625
chr10_3029132_3029293	0.98
chr10_30341887_30342016	0.581818181818
chr10_30609957_30610154	0.0
chr10_30734539_30735012	0.745
chr10_30734554_30734868	0.5
chr10_30818986_30819144	0.45875
chr10_30825841_30826093	0.948
chr10_30837445_30837662	0.0075
chr10_30839840_30840294	0.00714285714286
chr10_30871183_30871374	0.013
chr10_30871191_30871418	0.008125
chr10_31038237_31038544	0.958888888889
chr10_31069619_31069986	0.915
chr10_31093250_31093468	0.9625
chr10_31273312_31273737	0.24
chr10_31273342_31273662	0.249666666667
chr10_31457938_31458125	0.955
chr10_31542797_31543124	0.93375
chr10_31543757_31543955	0.78
chr10_31553487_31553779	0.98375
chr10_31553554_31553819	0.98375
chr10_31553608_31553751	0.99
chr10_31560440_31560687	0.955
chr10_31614205_31614555	0.93
chr10_31614213_31614487	0.918181818182
chr10_31676072_31676243	0.981666666667
chr10_31747260_31747466	0.96
chr10_31764911_31765116	0.95375
chr10_3177086_3177300	0.953333333333
chr10_31875102_31875372	0.925714285714
chr10_31875111_31875350	0.925714285714
chr10_31875120_31875406	0.925714285714
chr10_31974408_31974645	0.907857142857
chr10_32011012_32011225	0.06
chr10_32033951_32034188	0.965357142857
chr10_32079097_32079275	0.962142857143
chr10_32153988_32154236	0.871111111111
chr10_32168770_32169034	0.812307692308
chr10_32168784_32169051	0.812307692308
chr10_32188526_32188842	0.8875
chr10_32201228_32201382	0.426086956522
chr10_32251233_32251506	0.51
chr10_32301974_32302368	0.69625
chr10_32302026_32302361	0.69625
chr10_32417823_32418080	0.844705882353
chr10_32419806_32420320	0.661515151515
chr10_32419892_32420193	0.5848
chr10_32427882_32428042	0.59
chr10_32429589_32429781	0.835
chr10_32445090_32445629	0.946875
chr10_32445257_32445593	0.915
chr10_32474124_32474349	0.845
chr10_32500790_32500967	0.962
chr10_32522451_32522803	0.700909090909
chr10_32524200_32524345	0.7275
chr10_32536470_32536742	0.927083333333
chr10_32536475_32537029	0.792093023256
chr10_32544893_32545145	0.738333333333
chr10_32544896_32545129	0.738333333333
chr10_32564149_32564433	0.953125
chr10_32564190_32564508	0.951666666667
chr10_32573195_32573335	0.8975
chr10_32666455_32666712	0.911538461538
chr10_32776967_32777212	1.0
chr10_32857736_32857998	0.922307692308
chr10_32857838_32858063	0.949
chr10_32863566_32863779	0.8775
chr10_32865433_32865677	0.948
chr10_32890215_32890438	0.0
chr10_3293047_3293343	0.611111111111
chr10_32994613_32994836	0.343571428571
chr10_33067170_33067315	0.980555555556
chr10_33161271_33161494	0.906666666667
chr10_33167674_33168011	0.753
chr10_33291497_33291738	0.985
chr10_33342846_33343106	0.94875
chr10_33383401_33383572	0.91
chr10_33383414_33383558	0.88
chr10_33528752_33528914	0.8525
chr10_33575459_33575704	0.97
chr10_33609471_33609647	0.03125
chr10_3366335_3366618	0.984090909091
chr10_33667224_33667401	0.953333333333
chr10_33671548_33671740	0.785454545455
chr10_33706194_33706372	0.972142857143
chr10_337113_337274	0.8225
chr10_33778172_33778407	0.946666666667
chr10_33867518_33867690	0.94
chr10_33875203_33875414	0.955666666667
chr10_33883310_33883485	0.636666666667
chr10_33885396_33885743	0.912142857143
chr10_33970187_33970390	0.930333333333
chr10_33980382_33980624	0.986666666667
chr10_33982386_33982616	0.966
chr10_34014782_34014972	0.492857142857
chr10_34025502_34025736	0.965217391304
chr10_34383280_34383613	0.89125
chr10_34386254_34386469	0.24125
chr10_34479099_34479440	0.803125
chr10_34484602_34484893	0.915
chr10_34527322_34527539	0.93
chr10_34599923_34600144	0.0395454545455
chr10_34599932_34600168	0.0395454545455
chr10_34622434_34622917	0.00113636363636
chr10_34622457_34622917	0.00113636363636
chr10_34622462_34623002	0.001
chr10_34699963_34700302	0.828421052632
chr10_34700027_34700232	0.921428571429
chr10_34884666_34884859	0.901666666667
chr10_34904890_34905531	0.897391304348
chr10_34904965_34905416	0.884736842105
chr10_34915383_34915678	0.916428571429
chr10_34915951_34916244	0.6675
chr10_34916002_34916303	0.7925
chr10_35022684_35022996	0.442
chr10_35022770_35023021	0.267142857143
chr10_35049830_35050059	0.920714285714
chr10_35123148_35123299	0.101666666667
chr10_35366804_35367017	0.806666666667
chr10_35393243_35393473	0.933333333333
chr10_3539608_3539820	0.0857142857143
chr10_35397505_35397738	0.882
chr10_35419742_35420085	0.885
chr10_35419838_35420065	0.915
chr10_35560533_35560886	0.67
chr10_35560559_35560886	0.6645
chr10_35560671_35560932	0.72375
chr10_35614421_35614618	0.901666666667
chr10_35614431_35614651	0.9
chr10_35694646_35694820	0.21875
chr10_35731946_35732400	0.816428571429
chr10_3576170_3576366	0.944166666667
chr10_35771435_35771693	0.115
chr10_35771441_35771668	0.14375
chr10_35786640_35787015	0.00830985915493
chr10_3579301_3579518	0.025
chr10_35913184_35913351	0.0175
chr10_35922644_35922813	0.989
chr10_35922664_35922835	0.95625
chr10_36099957_36100320	0.942
chr10_36194406_36194769	0.978823529412
chr10_36260249_36260547	0.00261904761905
chr10_36260303_36260589	0.00289473684211
chr10_36260303_36260598	0.00289473684211
chr10_36278203_36278567	0.942307692308
chr10_36452684_36452930	0.015
chr10_36453217_36453474	0.929166666667
chr10_36497924_36498247	0.752666666667
chr10_36497951_36498186	0.726666666667
chr10_36985708_36985861	0.94
chr10_37077550_37077867	0.93
chr10_37094719_37095047	0.965
chr10_37159780_37160075	0.986842105263
chr10_37183405_37183670	0.95
chr10_37307737_37308049	0.938636363636
chr10_37335361_37335676	0.0
chr10_37335373_37335718	0.0
chr10_37336335_37336681	0.00525
chr10_37515339_37515572	1.0
chr10_3763571_3763866	0.855909090909
chr10_37680242_37680455	0.00321428571429
chr10_37680251_37680442	0.00321428571429
chr10_37680548_37680778	0.220625
chr10_37786489_37786690	0.94
chr10_37845114_37845315	0.68875
chr10_37903524_37903786	0.825
chr10_38169005_38169182	0.0533333333333
chr10_38169005_38169258	0.165
chr10_38337780_38338109	0.952857142857
chr10_38379289_38379523	0.76
chr10_3843828_3844074	0.9
chr10_3843865_3844036	0.9
chr10_38467399_38467990	0.0034
chr10_38467451_38467992	0.0034
chr10_38467617_38467946	0.0025
chr10_38480198_38480499	0.95375
chr10_38480276_38480542	0.958888888889
chr10_38547108_38547358	0.6345
chr10_38554738_38555054	0.893888888889
chr10_38560565_38560965	0.937435897436
chr10_38560610_38560971	0.947142857143
chr10_38572343_38572506	0.950909090909
chr10_38756369_38756493	0.962
chr10_38847779_38848069	0.955833333333
chr10_38939861_38940122	0.932222222222
chr10_38986084_38986318	0.84
chr10_38995433_38995609	0.973333333333
chr10_39019346_39019771	0.839090909091
chr10_39039694_39040016	0.961
chr10_39046188_39046493	0.89
chr10_39151015_39151205	0.954444444444
chr10_39341287_39341529	0.9
chr10_39341289_39341533	0.9
chr10_39472718_39473116	0.715
chr10_39490590_39490944	0.621666666667
chr10_39490619_39490952	0.621666666667
chr10_39490667_39490966	0.621666666667
chr10_39498428_39498803	0.63875
chr10_39498479_39498893	0.66
chr10_39502902_39503189	0.738333333333
chr10_39505341_39505733	0.555555555556
chr10_39505394_39505678	0.480714285714
chr10_39551973_39552116	NA
chr10_39555088_39555336	0.763333333333
chr10_39571361_39571580	0.06
chr10_39571394_39571607	0.0625
chr10_39669586_39669748	0.9175
chr10_39715570_39715970	0.952962962963
chr10_39715663_39715926	0.949285714286
chr10_39733464_39733823	0.89
chr10_39834926_39835154	0.965
chr10_39838810_39839087	0.945
chr10_39841810_39842015	0.829
chr10_39844438_39844629	0.9775
chr10_39874490_39874689	0.884
chr10_39904100_39904341	0.895714285714
chr10_39904705_39905006	0.875
chr10_39919116_39919451	0.008
chr10_39988155_39988372	0.00416666666667
chr10_39988157_39988343	0.0
chr10_4000094_4000387	0.963333333333
chr10_40048081_40048281	0.8325
chr10_40061177_40061352	0.011
chr10_40078578_40078769	0.875
chr10_40089950_40090193	0.8525
chr10_40090031_40090184	0.8525
chr10_40090039_40090174	0.8525
chr10_40104644_40104843	0.0316666666667
chr10_401556_401860	0.912941176471
chr10_40261177_40261403	0.85
chr10_40305920_40306166	0.056
chr10_4037083_4037346	0.975172413793
chr10_40400279_40400557	0.193571428571
chr10_40400326_40400495	0.029
chr10_40407819_40408019	0.155
chr10_40408057_40408260	0.759166666667
chr10_40409877_40410047	0.925
chr10_40417642_40418147	0.6115
chr10_40417687_40418152	0.63
chr10_40417821_40418030	0.411111111111
chr10_4042920_4043148	1.0
chr10_40453581_40453766	0.9325
chr10_40491202_40491424	0.925
chr10_40610520_40610728	0.917037037037
chr10_40630087_40630292	0.9295
chr10_40954439_40954648	0.977857142857
chr10_40964390_40964770	0.939375
chr10_41081355_41081832	0.926875
chr10_41081419_41081770	0.922
chr10_41081484_41081777	0.9125
chr10_41254678_41255030	0.00571428571429
chr10_41269101_41269281	0.0125
chr10_41294593_41294824	0.952
chr10_41427816_41428279	0.411621621622
chr10_41427843_41428074	0.411851851852
chr10_41482496_41482671	0.975714285714
chr10_41483509_41483867	0.475
chr10_41483511_41483662	0.753333333333
chr10_41486541_41486747	0.0138888888889
chr10_41500687_41500860	0.938333333333
chr10_41512512_41512582	NA
chr10_4152193_4152435	0.951
chr10_41564216_41564408	NA
chr10_41564935_41565096	NA
chr10_41580037_41580429	0.861578947368
chr10_41580119_41580379	0.861578947368
chr10_41612903_41613063	0.931666666667
chr10_41625894_41626160	0.960714285714
chr10_41625935_41626171	0.960714285714
chr10_41625949_41626210	0.960714285714
chr10_41835482_41835621	0.75
chr10_41886502_41886693	NA
chr10_41974023_41974220	0.9
chr10_41985452_41985808	0.918333333333
chr10_4210133_4210372	0.784285714286
chr10_42140457_42140698	0.93
chr10_42202693_42203135	0.970975609756
chr10_42249411_42249683	0.984444444444
chr10_42330576_42330833	0.977727272727
chr10_42334117_42334374	0.00628571428571
chr10_42408991_42409220	0.871
chr10_42412098_42412478	0.948333333333
chr10_42412112_42412459	0.9425
chr10_42412121_42412537	0.951935483871
chr10_42454883_42455119	0.8175
chr10_42464951_42465116	0.923333333333
chr10_42483283_42483473	0.927777777778
chr10_42483296_42483486	0.927777777778
chr10_42486989_42487236	0.910952380952
chr10_42487055_42487280	0.895
chr10_42487056_42487344	0.874814814815
chr10_42494644_42494813	0.893333333333
chr10_42618685_42618900	0.75
chr10_42727244_42727480	0.983684210526
chr10_427331_427604	0.01
chr10_42737608_42737840	0.886428571429
chr10_42737681_42737885	0.916666666667
chr10_42767679_42768024	0.940833333333
chr10_42767684_42768038	0.940833333333
chr10_42852221_42852491	0.0024
chr10_42852230_42852622	0.00447368421053
chr10_42914847_42915239	0.00853658536585
chr10_4293063_4293271	0.95
chr10_4293073_4293312	0.95
chr10_42957923_42958153	0.210714285714
chr10_43021591_43021825	0.00291666666667
chr10_43021616_43021801	0.00388888888889
chr10_43123837_43124023	0.01875
chr10_43360545_43360992	0.982
chr10_43367690_43367988	0.988421052632
chr10_43488463_43488770	0.959032258065
chr10_43618960_43619458	0.67
chr10_43618988_43619503	0.67
chr10_43619031_43619246	0.6125
chr10_43621239_43621461	0.422857142857
chr10_43626049_43626334	0.433333333333
chr10_43626106_43626283	0.35
chr10_43639884_43640179	0.663823529412
chr10_43643043_43643236	0.915
chr10_43657282_43657636	0.641666666667
chr10_43713240_43713629	0.912857142857
chr10_43713255_43713639	0.912857142857
chr10_43713287_43713512	0.930555555556
chr10_43777440_43777702	0.936666666667
chr10_43896953_43897181	0.974
chr10_43897586_43897807	0.980384615385
chr10_43940842_43940971	0.9575
chr10_43957701_43958352	0.673333333333
chr10_43957892_43958204	0.63625
chr10_43957916_43958199	0.625714285714
chr10_43964015_43964376	0.421428571429
chr10_43964056_43964404	0.356666666667
chr10_43964084_43964365	0.356666666667
chr10_43974962_43975449	0.528333333333
chr10_43974968_43975427	0.528333333333
chr10_43979209_43979417	0.948333333333
chr10_43990291_43990593	0.435
chr10_43990309_43990611	0.435
chr10_44246388_44246840	0.972105263158
chr10_44247737_44247921	0.048125
chr10_44247739_44247963	0.0561111111111
chr10_44253946_44254178	0.3975
chr10_44282841_44283013	0.973333333333
chr10_44282865_44283084	0.986666666667
chr10_44394532_44394724	NA
chr10_44394534_44394711	NA
chr10_44394544_44394711	NA
chr10_44433187_44433387	NA
chr10_44501213_44501364	0.966666666667
chr10_44573711_44573950	0.968888888889
chr10_44583699_44583943	0.91625
chr10_44585611_44585855	NA
chr10_44661450_44661654	0.846666666667
chr10_44685933_44686184	0.946315789474
chr10_44767406_44767613	0.895714285714
chr10_44776027_44776470	0.83375
chr10_44823363_44823544	0.801666666667
chr10_44846577_44846819	0.911666666667
chr10_44867961_44868137	0.73
chr10_44921635_44921802	0.974
chr10_45030894_45031197	0.666818181818
chr10_45031036_45031254	0.526111111111
chr10_45039716_45039883	NA
chr10_45055464_45055835	0.100416666667
chr10_45055490_45055833	0.0904545454545
chr10_45056170_45056565	0.00485714285714
chr10_45070018_45070324	0.955681818182
chr10_4511947_4512168	0.0205555555556
chr10_45157026_45157273	0.97
chr10_45182726_45182874	0.9225
chr10_45234999_45235175	0.962727272727
chr10_45261397_45261719	0.0117857142857
chr10_45261405_45261758	0.0121875
chr10_45308711_45309035	0.0040625
chr10_45308740_45309111	0.00352941176471
chr10_45328638_45329045	0.940555555556
